Proximity,Feasibility,Feasibility w.r.t k-neigbors k=50,Features Changed (normalized),Discriminative Power k=20,DCG @6,explainer
2.2588652170932906,0.46193891798766373,0.6493820754627186,0.45454545454545453,0.45,0.6381565191428398,dice
2.993607305936073,1.2227797198354038,2.031685369788264,0.36363636363636365,0.2,0.7953937428132822,dice
2.6858447488584476,0.4318166415213204,0.7877604416485735,0.36363636363636365,0.9,0.2790552019008486,dice
2.691780821917808,0.8416710372590108,1.2618828534923534,0.36363636363636365,0.25,0.568313707116607,dice
2.6509644953871963,0.5038950770315296,0.8133688936555274,0.36363636363636365,0.6,0.5274973805859947,dice
3.1493106658112886,0.6475907575000264,0.8380067195450579,0.45454545454545453,0.25,0.7970786290633471,dice
3.4383828115608526,2.5672588980156617,3.2043297908345574,0.5454545454545454,0.2,0.8825805671313887,dice
3.108622053973655,1.632643368601623,1.8804482078549591,0.5454545454545454,0.0,1.0768289277055807,dice
1.650964495387196,0.4499272466449125,0.7749608614717346,0.2727272727272727,0.2,0.5274973805859947,dice
2.0403554153281824,0.28250480461331273,0.44312166621944626,0.45454545454545453,0.05,0.47645081876393297,dice
1.6391373259368278,0.5086354048015674,0.6811402047447304,0.2727272727272727,0.25,0.2841129008854605,dice
0.993607305936073,0.6389351363021528,1.0311113431825047,0.18181818181818182,0.0,0.40854093557874055,dice
2.788664981068468,0.5353634574324843,1.3860276228216923,0.36363636363636365,0.05,0.741790006565494,dice
2.6637964774951075,1.4136866928363103,1.6396863177740246,0.45454545454545453,0.0,0.4352837539372423,dice
3.0699562194874748,1.2022227817220146,1.727980442941552,0.45454545454545453,0.4,0.5876159467635269,dice
3.237110590490772,0.9227113434905643,1.4097709514388042,0.5454545454545454,0.55,0.801527362471962,dice
1.6288572563256785,0.15287857095364654,0.4644143724586706,0.36363636363636365,0.0,0.3872782349187412,dice
0.6091424833641521,0.3253242260714241,0.5205198996929978,0.18181818181818182,0.0,0.26517595047879444,dice
2.6606094492591557,0.5554252207694657,0.9318346309050811,0.36363636363636365,0.85,0.5900568122298978,dice
1.7653502274469206,1.1657800986293272,1.5689505252695366,0.36363636363636365,0.05,1.0423314008549653,dice
2.387527202284363,1.5056932966023875,1.8895879554698896,0.36363636363636365,0.3,0.16421713273972027,dice
2.26027397260274,1.0227797198354038,1.8978515112751015,0.2727272727272727,0.0,0.47956426689279397,dice
1.8744486058131318,0.5130594711185353,0.7817837227024472,0.36363636363636365,0.0,0.530482072927774,dice
3.0752386882523868,0.20976263255217176,0.9507954739926266,0.45454545454545453,0.0,0.8698481044225741,dice
2.0340626927618946,1.461666879083391,1.6669905892961896,0.45454545454545453,0.0,1.0383765637191016,dice
3.0711982842119827,2.0222020956765663,2.837744774093644,0.45454545454545453,0.35,0.8400985256317293,dice
1.0514717536510811,0.6793523847517798,1.051989736231864,0.2727272727272727,0.0,0.4367911257614657,dice
2.7225050614341204,1.7007778733859071,2.089993616268724,0.45454545454545453,0.0,1.1010642152075498,dice
1.471065138384121,1.4068038763110815,1.6224029059754017,0.2727272727272727,0.0,0.3123217050682906,dice
2.1029087094289016,0.915854609325522,1.2224265686910214,0.45454545454545453,0.1,0.5706612693109583,dice
3.6783903795111765,1.3262431787116467,2.2107917572293134,0.45454545454545453,0.05,0.6965015285876688,dice
1.2602739726027397,0.8128552020830975,1.0902909921375394,0.18181818181818182,0.2,0.09271145965825234,dice
1.6858447488584476,0.4671484458533027,0.8648936840488856,0.2727272727272727,0.3,0.2790552019008486,dice
1.658496547039511,0.46187892342491166,0.6349316685735542,0.2727272727272727,0.25,0.29576227599696614,dice
3.7132420091324203,0.9896607188103363,1.9198208171176179,0.45454545454545453,0.3,0.6756671101520483,dice
2.471065138384121,1.9999412248389299,2.5108416104016777,0.36363636363636365,0.15,0.3123217050682906,dice
1.7675446872209015,0.4096940765060317,0.5581789450393689,0.2727272727272727,0.05,0.3443770524071691,dice
1.2776400649105737,0.7602617169148976,1.0875442599861367,0.36363636363636365,0.05,0.8575074910246663,dice
2.7069354818420823,0.4408372488963131,1.1124626556464796,0.36363636363636365,0.0,0.7068345506327933,dice
2.0514717536510814,0.8451244470013373,1.209079703339794,0.36363636363636365,0.2,0.4367911257614657,dice
3.2383828115608524,2.767258898015662,3.23240802894544,0.45454545454545453,0.1,0.7964452555167101,dice
1.3915664896095423,0.7919963607919487,1.1981612281071736,0.2727272727272727,0.05,0.8065001192522099,dice
2.6783903795111765,0.5630030064027574,1.4322886063045979,0.36363636363636365,0.0,0.6965015285876688,dice
2.4637964774951078,1.4258538186397998,1.7353444232140194,0.36363636363636365,0.05,0.3491484423225636,dice
3.373602148508749,0.6795475275283138,1.3685986161170711,0.45454545454545453,0.0,0.9939522560150554,dice
2.9448700027956387,1.2149519311856976,1.6349873734164786,0.45454545454545453,0.55,0.6554070686243954,dice
1.6377739706773686,0.6413894838285517,1.088990805684124,0.36363636363636365,0.0,0.47730877427613905,dice
