Proximity,Feasibility,K_Feasibility(3),FeaturesChanged,DiscriminativePower(9),DCG@6,explainer
1.213269054178145,1.2242974510012279,1.2500678464462291,0.18181818181818182,0.0,0.47870278943155314,dice
1.0,1.0492374786761567,1.0498328270953943,0.09090909090909091,0.0,0.38685280723454163,dice
1.726027397260274,0.4884866656885747,0.508192812987677,0.18181818181818182,1.0,0.726027397260274,dice
0.9205479452054794,0.2632105499137183,0.34626628961285416,0.18181818181818182,0.8888888888888888,0.6630308200486883,dice
1.1122448979591837,1.1611080430066252,1.1616552729687208,0.18181818181818182,0.0,0.45767145304358275,dice
1.4,0.15971954240090347,0.3317134541208426,0.18181818181818182,0.8888888888888888,0.14248287484320887,dice
1.0612244897959184,0.1419672359988906,0.16009511106200427,0.18181818181818182,1.0,0.038628352259476986,dice
1.0,1.001650016500165,1.01453347866812,0.09090909090909091,0.0,0.0,dice
1.163265306122449,0.06033458293766611,0.1952676429196498,0.18181818181818182,1.0,0.10300893935860529,dice
1.4,1.1186236519899446,1.1618504404222125,0.18181818181818182,1.0,0.5293356820777505,dice
1.4995651808825183,0.15354426861860118,0.15820366662437882,0.5454545454545454,1.0,0.27666625346418583,fimap
1.4048705339207999,0.15291354859752188,0.15812896809865565,0.5454545454545454,1.0,0.2308948437441633,fimap
0.27229844065376796,0.10096675473416902,0.10553296477983114,0.45454545454545453,0.5555555555555556,0.15718694202427383,cadex
2.2749800399287907,0.10688289991349906,0.12281804109325863,0.6363636363636364,1.0,0.14206200570418798,fimap
2.176194279090916,0.06781870218446187,0.06781870218446187,0.6363636363636364,0.8888888888888888,0.10111026858701538,fimap
1.1741351262679827,0.04156232108787608,0.05526095122486238,0.5454545454545454,1.0,0.10011252112041868,fimap
1.1596669223195557,0.04187275807654349,0.05100517816786768,0.5454545454545454,1.0,0.08604501855014703,fimap
0.22442424424244242,0.1076270762707627,0.10762707627076269,0.18181818181818182,0.1111111111111111,0.0930397470689575,cadex
0.325425050168869,0.1850047343078966,0.20075349956742508,0.2727272727272727,0.2222222222222222,0.1569003289680338,cadex
0.21750392010582276,0.07734360684487633,0.0930923721044048,0.36363636363636365,0.0,0.10239242147632863,cadex
0.0990009900099001,0.04887048870488705,0.04887048870488705,0.09090909090909091,0.0,0.04950049500495005,cadex
0.0959409594095941,0.045810458104581044,0.045810458104581044,0.09090909090909091,0.0,0.04797047970479705,cadex
0.09235092350923509,0.04222042220422204,0.04222042220422204,0.09090909090909091,0.0,0.04617546175461754,cadex
0.1406998797413191,0.02390271176963936,0.02390271176963936,0.36363636363636365,0.8888888888888888,0.06894908530660712,wachter
0.15090396137397213,0.03410679340229242,0.03410679340229242,0.36363636363636365,0.8888888888888888,0.07538714401651997,wachter
0.1406998797413191,0.02390271176963936,0.02390271176963936,0.36363636363636365,0.8888888888888888,0.06894908530660712,wachter
0.13049579810866602,0.0136986301369863,0.0136986301369863,0.2727272727272727,0.8888888888888888,0.0625110265966943,wachter
0.13049579810866602,0.0136986301369863,0.0136986301369863,0.2727272727272727,0.8888888888888888,0.0625110265966943,wachter
0.11163455498127807,0.02040816326530612,0.030705432858074738,0.2727272727272727,1.0,0.07903725848329109,wachter
0.1406998797413191,0.02390271176963936,0.02390271176963936,0.36363636363636365,0.8888888888888888,0.06894908530660712,wachter
0.1406998797413191,0.02390271176963936,0.02390271176963936,0.36363636363636365,0.8888888888888888,0.06894908530660712,wachter
0.07403321307465241,0.02390271176963936,0.02390271176963936,0.2727272727272727,1.0,0.04520193949940565,wachter
0.1406998797413191,0.02390271176963936,0.02390271176963936,0.36363636363636365,0.8888888888888888,0.06894908530660712,wachter
0.07687074829931972,0.06033458293766611,0.06033458293766611,0.18181818181818182,1.0,0.030185204517114306,cem
1.007960079600796,1.0571975582769526,1.0577929066961902,0.18181818181818182,0.0,0.39083284703493965,cfproto
5.050130501305013,2.695405833566303,2.9076010312800915,0.5454545454545454,0.8888888888888888,0.41191805788704816,cfproto
4.039140391403914,1.0657846304490441,1.115404112945239,0.45454545454545453,0.6666666666666666,0.40642300293649863,cfproto
2.019020190201902,2.0302172884742546,2.0308126368934922,0.2727272727272727,0.0,0.39636290233549265,cfproto
1.0,1.0492374786761567,1.0498328270953943,0.09090909090909091,0.0,0.38685280723454163,cfproto
1.00540005400054,1.0546375326766966,1.0552328810959342,0.18181818181818182,0.0,0.38955283423481163,cfproto
1.00540005400054,1.0546375326766966,1.0552328810959342,0.18181818181818182,0.0,0.38955283423481163,cfproto
0.0,0.04923747867615662,0.04983282709539424,0.0,1.0,0.0,face
0.0,0.04923747867615662,0.04983282709539424,0.0,1.0,0.0,face
0.0,0.04923747867615662,0.04983282709539424,0.0,1.0,0.0,face
0.0,0.04923747867615662,0.04983282709539424,0.0,1.0,0.0,face
0.0,0.04923747867615662,0.04983282709539424,0.0,1.0,0.0,face
0.0,0.04923747867615662,0.04983282709539424,0.0,1.0,0.0,face
0.0,0.04923747867615662,0.04983282709539424,0.0,1.0,0.0,face
0.0,0.04923747867615662,0.04983282709539424,0.0,1.0,0.0,face
0.0,0.04923747867615662,0.04983282709539424,0.0,1.0,0.0,face
0.0,0.04923747867615662,0.04983282709539424,0.0,1.0,0.0,face
