Proximity,Feasibility,K_Feasibility(3),FeaturesChanged,DiscriminativePower(9),DCG@6,explainer
0.46955469554695545,0.48325332568394175,0.492385745775266,0.09090909090909091,0.0,0.23477734777347772,dice
0.988279882798828,1.0019785129358143,1.0111109330271384,0.09090909090909091,0.0,0.494139941399414,dice
0.5149651496514965,0.5286637797884828,0.537796199879807,0.09090909090909091,0.0,0.25748257482574827,dice
0.949829498294983,0.9635281284319692,0.9726605485232934,0.09090909090909091,0.0,0.4749147491474915,dice
1.7598775987759878,0.8297977500322948,0.8419362184489424,0.18181818181818182,0.0,0.37993879938799385,dice
0.689808326654695,0.6176715267292454,0.6503867132604789,0.18181818181818182,0.0,0.382312664347764,dice
0.890378903789038,0.9040775339260243,0.9132099540173485,0.09090909090909091,0.0,0.445189451894519,dice
1.888338883388834,1.0116265546217107,1.3495260980007062,0.18181818181818182,0.1111111111111111,0.44416944169441697,dice
1.2726927269272692,0.30008998720124186,0.3137886173382281,0.18181818181818182,0.8888888888888888,0.13634636346363463,dice
0.25061250612506125,0.26431113626204755,0.27344355635337175,0.09090909090909091,0.0,0.12530625306253063,dice
0.971859718597186,0.9855583487341724,0.9946907688254966,0.09090909090909091,0.0,0.485929859298593,dice
1.9812398123981239,1.0086370726720966,1.022335702809083,0.18181818181818182,1.0,0.490619906199062,dice
1.1333333333333333,0.16073059360730593,0.17442922374429223,0.18181818181818182,0.8888888888888888,0.04749429161440295,dice
0.43460434604346043,0.44830297618044673,0.45743539627177093,0.09090909090909091,0.0,0.21730217302173022,dice
1.0634665250762096,0.8442884428844288,0.853420862975753,0.18181818181818182,0.0,0.6413223036339952,dice
0.9562395623956239,0.9699381925326103,0.9790706126239345,0.09090909090909091,0.0,0.47811978119781195,dice
1.0724287242872428,0.9546205051091606,0.9677103072400586,0.18181818181818182,0.0,0.5074557995652258,dice
1.3788437884378844,0.40624104871185696,0.46560177930546426,0.18181818181818182,0.0,0.18942189421894218,dice
0.8654286542865429,0.8791272844235292,0.8882597045148534,0.09090909090909091,0.0,0.43271432714327146,dice
1.1116311163111632,0.5600329427951813,0.9414636886094888,0.18181818181818182,0.0,0.44266836539012316,dice
0.09823098230982309,0.11192961244680939,0.12106203253813358,0.09090909090909091,0.0,0.049115491154911546,cadex
0.0994909949099491,0.1131896250469354,0.12232204513825962,0.09090909090909091,0.0,0.04974549745497455,cadex
0.13295132951329514,0.14664995965028144,0.15578237974160564,0.09090909090909091,0.0,0.06647566475664757,cadex
0.2528343446699773,0.21229758201971172,0.2307984983679862,0.2727272727272727,0.0,0.1288551458511335,cadex
0.16166761667616675,0.1223982102834727,0.15831906264268122,0.18181818181818182,0.0,0.07124762081195152,cadex
2.1043647081403893,0.13819193766233495,0.13944997512389493,0.5454545454545454,1.0,0.068139243711045,fimap
2.1433870832503623,0.10229119283940351,0.11822633401916309,0.5454545454545454,1.0,0.09426102924800064,fimap
2.212203337528608,0.17293393113591363,0.23107700571734435,0.6363636363636364,1.0,0.11906705438855647,fimap
0.3999403142879556,0.30587638734731637,0.3320559916091124,0.45454545454545453,0.0,0.2289369846625904,cadex
0.31101341262224474,0.2169494856816055,0.24312908994340154,0.36363636363636365,0.0,0.19085523727614664,cadex
0.4050055922134621,0.31094166527282285,0.33712126953461885,0.45454545454545453,0.0,0.2312945644285593,cadex
0.11340745780377537,0.09970882766678907,0.11107775880088655,0.2727272727272727,0.0,0.06347347160820613,wachter
0.12294370217954345,0.10924507204255715,0.11381128208821926,0.2727272727272727,0.0,0.06965718405185117,wachter
0.12576319640747427,0.13946182654446057,0.14859424663578477,0.18181818181818182,0.0,0.06688965188449604,wachter
0.11846118461184611,0.13215981474883243,0.14129223484015663,0.09090909090909091,0.0,0.059230592305923056,cem
0.20631206312063122,0.22001069325761752,0.22914311334894175,0.09090909090909091,0.0,0.10315603156031561,cfproto
