Proximity,Feasibility,K_Feasibility(3),FeaturesChanged,DiscriminativePower(9),DCG@6,explainer
1.0,1.0136986301369864,1.0228310502283107,0.09090909090909091,0.0,0.38685280723454163,dice
1.6,0.4995433789954338,0.5889168452769236,0.18181818181818182,1.0,0.21372431226481328,dice
0.6,0.0547945205479452,0.09071537290715372,0.09090909090909091,0.8888888888888888,0.21372431226481328,dice
1.0,1.0136986301369864,1.0228310502283107,0.09090909090909091,0.0,0.38685280723454163,dice
1.4666666666666668,0.0410958904109589,0.09467275494672754,0.18181818181818182,0.3333333333333333,0.16623002065041034,dice
1.5333333333333332,0.2684931506849315,0.3406641195290902,0.18181818181818182,0.6666666666666666,0.1899771664576118,dice
1.4,1.0666666666666667,1.0666666666666667,0.18181818181818182,0.0,0.5293356820777505,dice
1.2448979591836735,0.352660516261299,0.3754915664896095,0.18181818181818182,0.4444444444444444,0.15451340903790795,dice
1.8666666666666667,0.2136986301369863,0.21826484018264844,0.18181818181818182,1.0,0.30871289549361924,dice
1.2054794520547945,0.7235020035411425,0.921532631317367,0.18181818181818182,0.1111111111111111,0.2054794520547945,dice
1.2857142857142856,0.606746808312366,0.8048209238033112,0.18181818181818182,0.6666666666666666,0.18026564387755928,dice
0.8,0.2547945205479452,0.2664868822763337,0.09090909090909091,0.8888888888888888,0.28496574968641775,dice
1.6,0.09406392694063927,0.1202031497530519,0.18181818181818182,0.6666666666666666,0.21372431226481328,dice
2.0,0.10776255707762557,0.20044326507937524,0.18181818181818182,0.8888888888888888,0.0,dice
1.8666666666666667,0.08036529680365297,0.21826484018264838,0.18181818181818182,1.0,0.30871289549361924,dice
1.0776255707762556,0.15683533687447582,0.21605317926257261,0.18181818181818182,0.8888888888888888,0.6484303621816038,dice
0.6328767123287671,0.0273972602739726,0.05357686453576865,0.18181818181818182,1.0,0.375359587171976,dice
1.0714285714285714,1.0851272015655578,1.0942596216568818,0.18181818181818182,0.0,0.4319192182039314,dice
