Proximity,Feasibility,K_Feasibility(3),FeaturesChanged,DiscriminativePower(9),DCG@6,explainer
0.7388127853881279,0.2136986301369863,0.23695213245115396,0.18181818181818182,0.1111111111111111,0.3954566185124063,dice
0.924200913242009,0.3561643835616438,0.3777373963283943,0.18181818181818182,0.0,0.7525228298041483,dice
1.4182648401826483,0.720976609822011,0.7826049141117634,0.18181818181818182,0.3333333333333333,0.9461501107285313,dice
2.0,1.0410958904109588,1.0496194824961949,0.18181818181818182,0.1111111111111111,0.38685280723454163,dice
2.0,0.37625570776255707,0.46765533187877967,0.18181818181818182,0.6666666666666666,0.0,dice
1.306122448979592,0.2527257478333799,0.30896157549777903,0.18181818181818182,0.1111111111111111,0.19314176129738495,dice
1.306122448979592,1.0752026838132513,1.106979778212655,0.18181818181818182,0.3333333333333333,0.19314176129738495,dice
2.0,1.0273972602739727,1.036529680365297,0.18181818181818182,0.5555555555555556,0.38685280723454163,dice
2.0,1.0273972602739727,1.036529680365297,0.18181818181818182,0.5555555555555556,0.38685280723454163,dice
1.7333333333333334,0.14703196347031963,0.1613394216133942,0.18181818181818182,1.0,0.26121860387921625,dice
1.2876712328767124,0.136986301369863,0.23044140030441398,0.18181818181818182,0.4444444444444444,0.2876712328767123,dice
1.4666666666666668,0.0410958904109589,0.05875190258751902,0.18181818181818182,0.7777777777777778,0.16623002065041034,dice
0.4666666666666667,0.2136986301369863,0.23983785294939897,0.09090909090909091,0.0,0.16623002065041034,dice
0.8,0.24097474606280866,0.38777995216351374,0.09090909090909091,0.3333333333333333,0.28496574968641775,dice
1.2666666666666666,1.0136986301369864,1.0228310502283104,0.18181818181818182,0.0,0.4818413904633475,dice
2.0,0.40365296803652967,0.49260398223216234,0.18181818181818182,0.6666666666666666,0.0,dice
2.0,1.0,1.0091324200913243,0.18181818181818182,0.0,0.38685280723454163,dice
1.206392694063927,0.6383561643835616,0.6526636225266362,0.18181818181818182,0.0,0.9059560480476706,dice
1.3333333333333333,0.0410958904109589,0.05418569254185692,0.18181818181818182,1.0,0.11873572903600738,dice
1.0,0.0136986301369863,0.0136986301369863,0.09090909090909091,0.7777777777777778,0.0,dice
2.3673189823874754,0.09882583170254403,0.11252446183953031,0.45454545454545453,1.0,0.21219825934989836,fimap
1.2767496039511694,0.061224489795918366,0.07035690988724257,0.36363636363636365,0.0,0.16831442469579774,fimap
0.17248159537787716,0.05102040816326531,0.06015282825458951,0.2727272727272727,0.0,0.11073195990471082,cadex
1.1383748019755848,0.030612244897959183,0.05374096933588849,0.36363636363636365,0.0,0.08415721234789887,fimap
1.1144720902059453,0.04780542353927872,0.07855123784673686,0.36363636363636365,0.7777777777777778,0.06402052350099974,fimap
1.1144720902059453,0.08890131395023762,0.14704438853166835,0.36363636363636365,0.3333333333333333,0.06402052350099974,fimap
0.11768707482993197,0.07841766843723791,0.08000671610480899,0.18181818181818182,0.0,0.055937439356765636,cadex
0.11768707482993197,0.07841766843723791,0.08000671610480899,0.18181818181818182,0.0,0.055937439356765636,cadex
0.06666666666666667,0.0273972602739726,0.0365296803652968,0.09090909090909091,0.0,0.023747145807201477,cadex
0.0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,cadex
0.0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,cadex
0.0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,cadex
1.0,1.0,1.0,0.09090909090909091,0.0,0.38685280723454163,cfproto
1.0,1.0,1.0,0.09090909090909091,0.0,0.38685280723454163,cfproto
1.0,1.0,1.0,0.09090909090909091,0.0,0.38685280723454163,cfproto
