Proximity,Feasibility,K_Feasibility(3),FeaturesChanged,DiscriminativePower(9),DCG@6,explainer
1.4657534246575343,0.6991799459509831,1.189448016649582,0.18181818181818182,0.6666666666666666,0.4657534246575342,dice
0.6,0.3643835616438356,0.4106917652905911,0.09090909090909091,0.5555555555555556,0.21372431226481328,dice
2.0,2.0510204081632653,2.056844655670487,0.18181818181818182,0.0,0.38685280723454163,dice
0.6,0.3643835616438356,0.4106917652905911,0.09090909090909091,0.5555555555555556,0.21372431226481328,dice
1.3979591836734695,0.1896747740191967,0.2642779486223713,0.18181818181818182,1.0,0.2510842896866004,dice
2.0,1.1058149287112105,1.1176466933805485,0.18181818181818182,1.0,0.0,dice
1.1232876712328768,1.0510204081632653,1.0705836672568572,0.18181818181818182,0.4444444444444444,0.1232876712328767,dice
1.0,0.2981455595937005,0.3334203087627745,0.09090909090909091,0.7777777777777778,0.0,dice
0.7876712328767124,0.07520268381325132,0.17551331034696982,0.18181818181818182,0.6666666666666666,0.603136109662441,dice
0.6698350573105954,0.2465753424657534,0.26297331718075356,0.18181818181818182,0.6666666666666666,0.5945145988557908,dice
2.3923491070536387,0.2128784146670949,0.24260537394395632,0.6363636363636364,0.0,0.6114391941278196,fimap
2.3868633910394537,0.18698453538760385,0.22397704928814122,0.6363636363636364,0.6666666666666666,0.6088554808450765,fimap
2.1991245830271144,0.1952345645350926,0.20281657232795966,0.6363636363636364,1.0,0.5006210154313281,fimap
2.1563473230078603,0.1202929012391527,0.13049698287180575,0.6363636363636364,0.0,0.4712539406012758,fimap
3.1565177585965136,0.24708713703281962,0.26377710068951515,0.7272727272727273,1.0,0.47135507286803746,fimap
2.154478172084946,0.08431695691394608,0.12075344931912733,0.6363636363636364,1.0,0.4703511940846886,fimap
0.1766775934752095,0.17472996510879443,0.1992818863339055,0.36363636363636365,0.0,0.07663518658667681,cadex
0.1268612482043188,0.12491361983790371,0.14946554106301477,0.2727272727272727,0.0,0.05518045446961383,cadex
0.06019458153765211,0.10450545657259758,0.12044059775235716,0.18181818181818182,0.0,0.031433308662412354,cadex
0.25858981041678064,0.1202150084411959,0.15389934975763117,0.45454545454545453,0.3333333333333333,0.14348331183728702,cadex
0.2177734838861684,0.16103133497180816,0.19471567628824338,0.45454545454545453,0.3333333333333333,0.11773107699763571,cadex
0.09056937843630603,0.08862175006989097,0.10171155220078898,0.2727272727272727,0.8888888888888888,0.043883834654100604,wachter
0.09056937843630603,0.061224489795918366,0.09490883111235361,0.2727272727272727,1.0,0.043883834654100604,wachter
0.24907277979685025,0.09727891156462584,0.10818500916348274,0.2727272727272727,0.1111111111111111,0.12557350885051757,wachter
0.07687074829931972,0.07492311993290467,0.09947504115801571,0.18181818181818182,1.0,0.030185204517114306,wachter
0.11796663871027863,0.061224489795918366,0.09490883111235361,0.2727272727272727,0.6666666666666666,0.07128109492807322,wachter
0.08707482993197278,0.06471903830025161,0.08927095952536264,0.18181818181818182,0.8888888888888888,0.036623263227027136,wachter
0.16673592287483927,0.08958561069517289,0.10775726291770572,0.45454545454545453,0.6666666666666666,0.11062081267875143,wachter
0.07687074829931972,0.07492311993290467,0.09947504115801571,0.18181818181818182,1.0,0.030185204517114306,wachter
0.07687074829931972,0.07492311993290467,0.09947504115801571,0.18181818181818182,1.0,0.030185204517114306,wachter
0.06666666666666667,0.08512720156555773,0.10967912279066877,0.09090909090909091,1.0,0.023747145807201477,wachter
0.07687074829931972,0.07492311993290467,0.09947504115801571,0.18181818181818182,1.0,0.030185204517114306,cem
4.010204081632653,2.1796716742677633,2.367099965287231,0.45454545454545453,0.6666666666666666,0.39329086594445445,cfproto
5.07687074829932,3.127891156462585,3.1422918025657753,0.6363636363636364,0.6666666666666666,0.41703801175165595,cfproto
5.010204081632653,2.3894324853228963,2.414580809492747,0.5454545454545454,0.1111111111111111,0.39329086594445445,cfproto
4.010204081632653,2.1796716742677633,2.367099965287231,0.45454545454545453,0.6666666666666666,0.39329086594445445,cfproto
0.01020408163265306,0.05451495666759854,0.07045009784735812,0.09090909090909091,1.0,0.006438058709912831,face
0.01020408163265306,0.05451495666759854,0.07045009784735812,0.09090909090909091,1.0,0.006438058709912831,face
0.01020408163265306,0.05451495666759854,0.07045009784735812,0.09090909090909091,1.0,0.006438058709912831,face
0.01020408163265306,0.05451495666759854,0.07045009784735812,0.09090909090909091,1.0,0.006438058709912831,face
0.01020408163265306,0.05451495666759854,0.07045009784735812,0.09090909090909091,1.0,0.006438058709912831,face
0.01020408163265306,0.05451495666759854,0.07045009784735812,0.09090909090909091,1.0,0.006438058709912831,face
0.01020408163265306,0.05451495666759854,0.07045009784735812,0.09090909090909091,1.0,0.006438058709912831,face
0.01020408163265306,0.05451495666759854,0.07045009784735812,0.09090909090909091,1.0,0.006438058709912831,face
0.01020408163265306,0.05451495666759854,0.07045009784735812,0.09090909090909091,1.0,0.006438058709912831,face
0.01020408163265306,0.05451495666759854,0.07045009784735812,0.09090909090909091,1.0,0.006438058709912831,face
